Id,Applications,Cef,NBR Version,Kit,Remarks,Company,Tipologia Appplicazione
1945,BB260C,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1945,BB260AV,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
1946,BB261A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1947,D1-13A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1947,D1-13B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1947,D1-13F,500116GX,,,,VOLVO PENTA,Inboard_Engines
1948,D1-20A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1948,D1-20B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1948,D1-20F,500116GX,,,,VOLVO PENTA,Inboard_Engines
1949,D1-30A,500116GX,,,,VOLVO PENTA,Inboard_Engines
1949,D1-30B,500116GX,,,,VOLVO PENTA,Inboard_Engines
1949,D1-30F,500116GX,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55D,500107GT,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55E,500107GT,,,,VOLVO PENTA,Inboard_Engines
1950,D2-55F,500107GT,,,,VOLVO PENTA,Inboard_Engines
1951,D2-75A,500107GT,,,,VOLVO PENTA,Inboard_Engines
1951,D2-75B,500107GT,,,,VOLVO PENTA,Inboard_Engines
1951,D2-75C,500107GT,,,,VOLVO PENTA,Inboard_Engines
1951,D2-75F,500107GT,,,,VOLVO PENTA,Inboard_Engines
1952,D3,500178G,,,,VOLVO PENTA,Inboard_Engines
1953,D3-110i-A,500178G,,,,VOLVO PENTA,Inboard_Engines
1953,D3-110i-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1953,D3-110i-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1954,D3-130A-A,500178G,,,,VOLVO PENTA,Inboard_Engines
1954,D3-130A-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1954,D3-130A-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1955,D3-130i-A,500178G,,,,VOLVO PENTA,Inboard_Engines
1955,D3-130i-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1955,D3-130i-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1956,D3-160A-A,500178G,,,,VOLVO PENTA,Inboard_Engines
1956,D3-160A-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1956,D3-160A-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1957,D3-160i-A,500178G,,,,VOLVO PENTA,Inboard_Engines
1957,D3-160i-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1957,D3-160i-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1958,D3-190A-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1958,D3-190A-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1959,D3-190i-B,500178G,,,,VOLVO PENTA,Inboard_Engines
1959,D3-190i-C,500178G,,,,VOLVO PENTA,Inboard_Engines
1960,D4,500114T,,,,VOLVO PENTA,Inboard_Engines
1961,D4-180i-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1961,D4-180i-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1961,D4-180i-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1962,D4-210A-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1962,D4-210A-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1963,D4-210i-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1963,D4-210i-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1964,D4-225A-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1964,D4-225A-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1964,D4-225A-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1965,D4-225i-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1965,D4-225i-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1965,D4-225i-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1966,D4-260A-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1966,D4-260A-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1966,D4-260A-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1966,D4-260A-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1967,D4-260D-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1967,D4-260D-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1967,D4-260D-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1968,D4-260i-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1968,D4-260i-B,500114T,,,,VOLVO PENTA,Inboard_Engines
1968,D4-260i-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1968,D4-260i-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1969,D4-300A-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1969,D4-300A-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1969,D4-300A-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1970,D4-300D-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1970,D4-300D-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1970,D4-300D-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1971,D4-300i-A,500114T,,,,VOLVO PENTA,Inboard_Engines
1971,D4-300i-C,500114T,,,,VOLVO PENTA,Inboard_Engines
1971,D4-300i-D,500114T,,,,VOLVO PENTA,Inboard_Engines
1972,D41A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1972,D41B,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1972,D41D,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
1973,D41B,500106GT,,,,VOLVO PENTA,Inboard_Engines
1973,D41D,500106GT,,,,VOLVO PENTA,Inboard_Engines
1973,KAD300,500106GT,,,,VOLVO PENTA,Inboard_Engines
1973,KAD32P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
1974,D6-280A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1974,D6-280A-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1974,D6-280A-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1974,D6-280A-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1975,D6-2801-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1975,D6-2801-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1975,D6-2801-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1975,D6-2801-D-D6-2801-E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1976,D6-3101-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1977,D6-310A-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1977,D6-310A-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1977,D6-310A-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1977,D6-310A-D-D6-310D-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1978,D6-310D-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1978,D6-310D-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1979,D6-3101-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1979,D6-3101-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1979,D6-3101-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1980,D6-330A-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1980,D6-330A-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1980,D6-330A-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1980,D6-330D-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1981,D6-330D-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1981,D6-330D-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1982,D6-3301-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1982,D6-3301-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1982,D6-3301-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1983,D6-350A-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1983,D6-350A-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1984,D6-370A-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1984,D6-370A-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1984,D6-370A-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1984,D6-370D-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1985,D6-370D-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1985,D6-370D-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1986,D6-3701-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1986,D6-3701-B,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1986,D6-3701-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1986,D6-3701-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1987,D6-3101-E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1988,D6-3301-E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1989,D6-3701-E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1990,D6-435D-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1991,D6-435D-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1992,D6-435D-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1993,D6-4351-A,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1993,D6-4351-C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1993,D6-4351-D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1993,D6-4351-E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1994,D9A2A D9-425,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1995,D9A2A D-500 (R4),500177GT,,, ,VOLVO PENTA,Inboard_Engines
1995,D9A2A D9-575,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1996,D9A2B D9-425,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1996,D9A2B D9-500 (R5),500177GT,,, ,VOLVO PENTA,Inboard_Engines
1997,D9A2A D9A-MH,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1997,D9A2B D9-575,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2B MH,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2C,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2D,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2E,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2F,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2G,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1998,D9A2H,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1999,D9A2J,500177GT,,, ,VOLVO PENTA,Inboard_Engines
1999,D9A2K,500177GT,,, ,VOLVO PENTA,Inboard_Engines
2000,D12D-A MH,500163,,,,VOLVO PENTA,Inboard_Engines
2000,D12D-B MH,500163,,,,VOLVO PENTA,Inboard_Engines
2000,D12D-C MH,500163,,,,VOLVO PENTA,Inboard_Engines
2000,D12D-E MH,500163,,,,VOLVO PENTA,Inboard_Engines
2000,D12D-G MH,500163,,,,VOLVO PENTA,Inboard_Engines
2001,D12DC-A MP,500163,,,,VOLVO PENTA,Inboard_Engines
2001,D12D-A MP,500163,,,,VOLVO PENTA,Inboard_Engines
2001,D12D-B MP,500163,,,,VOLVO PENTA,Inboard_Engines
2001,D12D-D MP,500163,,,,VOLVO PENTA,Inboard_Engines
2001,D12D-E MP,500163,,,,VOLVO PENTA,Inboard_Engines
2002,D12D-F MP,500163,,,,VOLVO PENTA,Inboard_Engines
2002,D12D-G MP,500163,,,,VOLVO PENTA,Inboard_Engines
2002,D12D-H MP,500163,,,,VOLVO PENTA,Inboard_Engines
2003,D12D-A MG,500163,,,,VOLVO PENTA,Inboard_Engines
2003,D12D-E MG,500163,,,,VOLVO PENTA,Inboard_Engines
2004,D16C-A MH,500163,,,,VOLVO PENTA,Inboard_Engines
2004,D16C-B MH,500163,,,,VOLVO PENTA,Inboard_Engines
2004,D16C-C MH,500163,,,,VOLVO PENTA,Inboard_Engines
2005,D30-D31 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2006,D32 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2006,D42 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2006,D43 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2006,D44 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2006,300 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2007,D41 Series,500106GT,,,,VOLVO PENTA,Inboard_Engines
2008,D70CHC,500106GT,,,,VOLVO PENTA,Inboard_Engines
2009,DP-A,500133G,,,,VOLVO PENTA,Inboard_Engines
2009,DP-A1,500133G,,,,VOLVO PENTA,Inboard_Engines
2009,DP-A2,500133G,,,,VOLVO PENTA,Inboard_Engines
2010,DP-C,500133G,,,,VOLVO PENTA,Inboard_Engines
2010,DP-C1,500133G,,,,VOLVO PENTA,Inboard_Engines
2010,DP-C1 1.95,500133G,,,,VOLVO PENTA,Inboard_Engines
2010,DP-C1 2.30,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D1,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D1 1.68,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D1 1.78,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D1 1.95,500133G,,,,VOLVO PENTA,Inboard_Engines
2011,DP-D1 2.30,500133G,,,,VOLVO PENTA,Inboard_Engines
2012,DP-G,500533K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2013,DP-S,500514K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
2013,SX,500514K,,,Stern drive/Gruppo poppiero (u-joint/giunto),VOLVO PENTA,Inboard_Engines
2014,DP-S,501010,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
2014,SX,501010,,,Cooling hose/Manicotto acqua,VOLVO PENTA,Inboard_Engines
2015,DP-S,500528K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2015,SX (if MHP shield, use bellow 3857511),500528K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2016,DPH-B,500538K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2016,DPH-C,500538K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2016,DPR-B,500538K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2016,DPR-C,500538K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2017,DPX-A,500533K,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2018,DPX375-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2018,DPX375-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2018,DPX375-BF,500107GT,,,,VOLVO PENTA,Inboard_Engines
2018,DPX375-CF,500107GT,,,,VOLVO PENTA,Inboard_Engines
2019,DPX385XBYDCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
2020,DPX385XEFS,500189GT,,,,VOLVO PENTA,Inboard_Engines
2021,DPX385XLKE,500107GT,,,,VOLVO PENTA,Inboard_Engines
2022,DPX385XWTR,500189GT,,,,VOLVO PENTA,Inboard_Engines
2023,DPX415XBYDCE,500107GT,,,,VOLVO PENTA,Inboard_Engines
2024,DPX415XEFS,500189GT,,,,VOLVO PENTA,Inboard_Engines
2025,DPX415XLKE,500107GT,,,,VOLVO PENTA,Inboard_Engines
2026,DPX415XWTR,500189GT,,,,VOLVO PENTA,Inboard_Engines
2027,DPX420-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2027,DPX420-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2027,DPX420-BF,500107GT,,,,VOLVO PENTA,Inboard_Engines
2027,DPX420-CF,500107GT,,,,VOLVO PENTA,Inboard_Engines
2028,KAD42,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
2029,KAD42,500531,,,Exhaust bellow/Soffietto scarico,VOLVO PENTA,Inboard_Engines
2030,KAD42A,501007,,,,VOLVO PENTA,Inboard_Engines
2030,KAD42B,501007,,,,VOLVO PENTA,Inboard_Engines
2030,KAD42P,501007,,,,VOLVO PENTA,Inboard_Engines
2031,KAD42A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2031,KAD42B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2031,KAD42P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2032,KAD43P,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
2033,KAD43P,500106GT,,,,VOLVO PENTA,Inboard_Engines
2033,KAD43P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2034,KAD44P,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
2035,KAD44P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2035,KAD44P-B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2036,KAD44P-C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2036,KAMD300,500106GT,,,,VOLVO PENTA,Inboard_Engines
2036,KAMD42A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2037,KAMD42A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
2038,KAMD42B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2038,KAMD42P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2038,KAMD43P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2039,KAMD44P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2039,KAMD44P-B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2039,KAMD44P-C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2040,MB2/50S,500380,,,,VOLVO PENTA,Inboard_Engines
2041,MB10,500100GX,,,,VOLVO PENTA,Inboard_Engines
2042,MB16A,500116GX,,,,VOLVO PENTA,Inboard_Engines
2043,MB18F,500116GX,,,,VOLVO PENTA,Inboard_Engines
2044,MB20,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2045,MB20A,500116GX,,,,VOLVO PENTA,Inboard_Engines
2045,MB20B,500116GX,,,,VOLVO PENTA,Inboard_Engines
2045,MB20C,500116GX,,,,VOLVO PENTA,Inboard_Engines
2046,MD1A,500121GX,,,,VOLVO PENTA,Inboard_Engines
2046,MD1B,500121GX,,,,VOLVO PENTA,Inboard_Engines
2047,MD1 (SN 14016-),500100GX,,,,VOLVO PENTA,Inboard_Engines
2047,MD1 (SN 14016-1B),500100GX,,,,VOLVO PENTA,Inboard_Engines
2048,MD2,500121GX,,,,VOLVO PENTA,Inboard_Engines
2048,MD2A,500121GX,,,,VOLVO PENTA,Inboard_Engines
2049,MD2B,500121GX,,,,VOLVO PENTA,Inboard_Engines
2050,MD3B,500116GX,,,,VOLVO PENTA,Inboard_Engines
2051,MD5A,500121GX,,,,VOLVO PENTA,Inboard_Engines
2051,MD5B,500121GX,,,,VOLVO PENTA,Inboard_Engines
2051,MD5C,500121GX,,,,VOLVO PENTA,Inboard_Engines
2052,MD6A,500121GX,,,,VOLVO PENTA,Inboard_Engines
2053,MD6B,500121GX,,,,VOLVO PENTA,Inboard_Engines
2053,MD7A,500121GX,,,,VOLVO PENTA,Inboard_Engines
2053,MD11C,500121GX,,,,VOLVO PENTA,Inboard_Engines
2053,MD11D,500121GX,,,,VOLVO PENTA,Inboard_Engines
2054,MD11C,500121GX,,,,VOLVO PENTA,Inboard_Engines
2054,MD11D,500121GX,,,,VOLVO PENTA,Inboard_Engines
2055,MD17C,500116GX,,,,VOLVO PENTA,Inboard_Engines
2055,MD17D,500116GX,,,,VOLVO PENTA,Inboard_Engines
2056,MD19,500107GT,,,,VOLVO PENTA,Inboard_Engines
2057,MD21A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2058,MD21A (SN 103387-),500170CG,,,,VOLVO PENTA,Inboard_Engines
2059,MD21A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2059,MD21B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2059,MD22A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2059,MD22L-A,500107GT,,,,VOLVO PENTA,Inboard_Engines
2060,MD21B (SN 103387-),500170CG,,,,VOLVO PENTA,Inboard_Engines
2061,MD21B,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2062,MD22L-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2062,MD22P-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2062,TAMD22P-B,500107GT,,,,VOLVO PENTA,Inboard_Engines
2063,MD27,500106GT,,,,VOLVO PENTA,Inboard_Engines
2064,MD29,500100GX,,,,VOLVO PENTA,Inboard_Engines
2065,MD29,500106GT,,,,VOLVO PENTA,Inboard_Engines
2065,MD29A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2066,MD30,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2066,MD30A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2067,MD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2067,MD31A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2067,MD32A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2068,MD40,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2069,MD40A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2069,MD40B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2070,MD42A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2070,MD42AK,500106GT,,,,VOLVO PENTA,Inboard_Engines
2071,MD70B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2071,MD70C,500106GT,,,,VOLVO PENTA,Inboard_Engines
2071,TAMD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2072,MD100A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2072,MD100B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2072,MD100BCC,500106GT,,,,VOLVO PENTA,Inboard_Engines
2073,MD100BK,500106GT,,,,VOLVO PENTA,Inboard_Engines
2074,MD120A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2074,MD120AK,500106GT,,,,VOLVO PENTA,Inboard_Engines
2075,MD255,500107GT,,,,VOLVO PENTA,Inboard_Engines
2075,MD275,500107GT,,,,VOLVO PENTA,Inboard_Engines
2076,MD1105,500170CG,,,,VOLVO PENTA,Inboard_Engines
2077,MD2002,500121GX,,,,VOLVO PENTA,Inboard_Engines
2078,MD2010A,500116GX,,,,VOLVO PENTA,Inboard_Engines
2078,MD2010B,500116GX,,,,VOLVO PENTA,Inboard_Engines
2078,MD2010C,500116GX,,,,VOLVO PENTA,Inboard_Engines
2078,MD2010D,500116GX,,,,VOLVO PENTA,Inboard_Engines
2079,MD2010B (SN 5101203008-),500116GX,,,,VOLVO PENTA,Inboard_Engines
2080,MD2010B,500100GX,,,,VOLVO PENTA,Inboard_Engines
2080,MD2020B,500100GX,,,,VOLVO PENTA,Inboard_Engines
2081,MD2020B (SN 5101203007-),500116GX,,,,VOLVO PENTA,Inboard_Engines
2082,MD2020C,500100GX,,,,VOLVO PENTA,Inboard_Engines
2082,MD2020D,500100GX,,,,VOLVO PENTA,Inboard_Engines
2083,MD2030A,500116GX,,,,VOLVO PENTA,Inboard_Engines
2083,MD2030B,500116GX,,,,VOLVO PENTA,Inboard_Engines
2083,MD2030C,500116GX,,,,VOLVO PENTA,Inboard_Engines
2083,MD2030D,500116GX,,,,VOLVO PENTA,Inboard_Engines
2084,MD2040A,500116GX,,,,VOLVO PENTA,Inboard_Engines
2084,MD2040B,500116GX,,,,VOLVO PENTA,Inboard_Engines
2084,MD2040C,500116GX,,,,VOLVO PENTA,Inboard_Engines
2084,MD2040D,500116GX,,,,VOLVO PENTA,Inboard_Engines
2085,MS2A-E (Water Pump 858150),500107GT,,,,VOLVO PENTA,Inboard_Engines
2086,MS2B-A-L-R (Water Pump 858150),500107GT,,,,VOLVO PENTA,Inboard_Engines
2087,MS2L-E (Water Pump 858150),500107GT,,,,VOLVO PENTA,Inboard_Engines
2088,MS3B,500133G,,,,VOLVO PENTA,Inboard_Engines
2088,MS3C,500133G,,,,VOLVO PENTA,Inboard_Engines
2088,MS4A,500133G,,,,VOLVO PENTA,Inboard_Engines
2089,MS5,500133G,,,,VOLVO PENTA,Inboard_Engines
2090,SP-A,500133G,,,,VOLVO PENTA,Inboard_Engines
2090,SP-A1,500133G,,,,VOLVO PENTA,Inboard_Engines
2090,SP-A2,500133G,,,,VOLVO PENTA,Inboard_Engines
2090,SP-C,500133G,,,,VOLVO PENTA,Inboard_Engines
2090,SP-C1,500133G,,,,VOLVO PENTA,Inboard_Engines
2091,TAMD30/A,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2092,TAMD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2093,TAMD31A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2093,TAMD31B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2093,TAMD31D,500106GT,,,,VOLVO PENTA,Inboard_Engines
2094,TAMD31L-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2094,TAMD31M-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2094,TAMD31P-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2095,TAMD31S-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2095,TAMD41A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2095,TAMD41B,500106GT,,,,VOLVO PENTA,Inboard_Engines
2096,TMD30A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2097,TAMD40,501008K,,,Rubber Bushing Trasmission/ Cuscinetto Trasmissione,VOLVO PENTA,Inboard_Engines
2098,TAMD40B,500105GT,,,,VOLVO PENTA,Inboard_Engines
2098,TAMD61A,500105GT,,,,VOLVO PENTA,Inboard_Engines
2098,TAMD62A,500105GT,,,,VOLVO PENTA,Inboard_Engines
2099,TAMD41A,501007,,,Clamp ring Flywheel Housing/Anello gomma Scatola Volano,VOLVO PENTA,Inboard_Engines
2100,TAMD41D,500106GT,,,,VOLVO PENTA,Inboard_Engines
2100,TAMD41H-A,500106GT,,,,VOLVO PENTA,Inboard_Engines
2110,TAMD71A,500105GT,,,,VOLVO PENTA,Inboard_Engines
2110,TAMD71B,500105GT,,,,VOLVO PENTA,Inboard_Engines
2110,TAMD72A,500105GT,,,,VOLVO PENTA,Inboard_Engines
